created,full_resolution_time,from_last_update,from_create_to_update,issue_type,priority,description_length,summary_length,watch_count,comment_count,reporter_mean_FRT,reporter_mean_FLU,reporter_mean_FCTU,reporter,key,num_of_trans,classes_by_frt,classes_by_flu,classes_by_fctu,assignee_mean_FRT,assignee_mean_FLU,assignee_mean_FCTU
2016-07-25T22:05:13.031+0000,2940780.038,19321.932,2960101.97,6,4,154.0,26,4,4,16005966.9448,121413.84160000001,16127380.786400001,sachingoyal,AVRO-1889,3,3,0,3,6261703.381500001,303533.62100000004,6565237.0025
2016-07-24T23:09:25.695+0000,3547055.7040000004,0.56,3547056.2640000004,6,8,294.0,60,4,4,1843249.0820000002,85775.42662500001,1929024.5086250002,rdblue,AVRO-1888,3,3,0,3,12341942.898937501,2615931.2208749996,14957874.119812502
2016-07-19T13:10:46.673+0000,28390185.903,24418209.762000002,52808395.66500001,5,4,83.0,13,11,28,17426385.895272728,2231948.798818182,19658334.694090907,busbey,AVRO-1885,3,4,4,4,4811732.2921,2455063.8024,7266796.094500001
2016-07-18T04:14:10.345+0000,4207911.897,327199.707,4535111.604,0,4,180.0,66,5,6,4207911.897,327199.707,4535111.604,shijinkui,AVRO-1884,3,3,1,4,4207911.897,327199.707,4535111.604
2016-07-11T23:23:52.252+0000,9582626.725000001,587745.31,10170372.035,6,4,781.0,56,6,8,16005966.9448,121413.84160000001,16127380.786400001,sachingoyal,AVRO-1882,3,4,2,4,6261703.381500001,303533.62100000004,6565237.0025
2016-07-11T22:05:09.008+0000,15785693.804000001,0.341,15785694.145000001,6,4,4981.0,57,5,5,15785693.804000001,0.341,15785694.145000001,matt343,AVRO-1881,2,4,0,4,32547928.799999997,5208730.452555556,37756659.25255556
2016-07-10T10:39:35.082+0000,4875456.654,36431.122,4911887.776000001,2,4,294.0,59,7,8,4875456.654,36431.122,4911887.776000001,mwong,AVRO-1879,3,4,0,4,4875456.654,36431.122,4911887.776000001
2016-07-07T07:44:20.064+0000,1239632.929,27183.010000000002,1266815.939,6,8,170.0,66,5,16,2145617.128,12281724.22,14427341.348000001,Yibing,AVRO-1877,3,3,0,3,2145617.128,12281724.22,14427341.348000001
2016-07-04T21:11:43.811+0000,5358398.677,30.744000000000003,5358429.421,6,6,970.0,63,5,7,5358398.677,30.744000000000003,5358429.421,torgebo,AVRO-1874,3,4,0,4,5358398.677,30.744000000000003,5358429.421
2016-06-30T08:15:39.421+0000,6422037.397000001,1.4320000000000002,6422038.829000001,6,8,794.0,72,4,4,6422037.397000001,1.4320000000000002,6422038.829000001,ACodeFarmer,AVRO-1873,3,4,0,4,12341942.898937501,2615931.2208749996,14957874.119812502
2016-06-28T23:01:26.593+0000,1692515.1840000001,0.439,1692515.6230000001,6,4,2561.0,83,2,0,1692515.1840000001,0.439,1692515.6230000001,a_hashemi@yahoo.com,AVRO-1871,2,3,0,3,0.0,0.0,0.0
2016-06-28T03:37:35.855+0000,45442.009000000005,17.951,45459.96000000001,6,4,319.0,68,5,7,1843249.0820000002,85775.42662500001,1929024.5086250002,rdblue,AVRO-1869,2,0,0,0,12341942.898937501,2615931.2208749996,14957874.119812502
2016-06-26T23:40:16.875+0000,19204468.722000003,0.082,19204468.804,2,2,323.0,54,2,1,19204468.722000003,0.082,19204468.804,jirapatjira,AVRO-1868,2,4,0,4,10514591.46,6812151.949333335,17326743.409333337
2016-06-22T21:52:58.199+0000,717.7620000000001,0.078,717.84,6,8,125.0,48,3,3,17426385.895272728,2231948.798818182,19658334.694090907,busbey,AVRO-1867,4,0,0,0,373251.0986666668,0.6346666666666667,373251.7333333334
2016-06-16T10:16:55.424+0000,371319.707,0.279,371319.98600000003,6,2,801.0,97,3,1,371319.707,0.279,371319.98600000003,tscott@cloudera.com,AVRO-1864,2,1,0,1,12341942.898937501,2615931.2208749996,14957874.119812502
2016-06-15T15:23:17.966+0000,3841.3810000000003,20.375,3861.7560000000003,2,8,112.0,23,2,1,3841.3810000000003,20.375,3861.7560000000003,spencer.harlow@aviva.com,AVRO-1863,2,0,0,0,0.0,0.0,0.0
2016-06-07T00:03:37.751+0000,10829266.492,0.21200000000000002,10829266.704,6,4,967.0,75,3,7,10829266.492,0.21200000000000002,10829266.704,amok,AVRO-1861,4,4,0,4,3982094.9872500002,2159852.0315,6141947.018750001
2016-06-06T12:41:00.862+0000,10573747.124,2586616.6300000004,13160363.754,6,4,435.0,43,5,5,10573747.124,2586616.6300000004,13160363.754,manuelp3,AVRO-1860,4,4,3,4,3982094.9872500002,2159852.0315,6141947.018750001
2016-06-02T11:45:50.003+0000,30830296.128000002,0.112,30830296.240000002,6,4,3881.0,93,6,5,30830296.128000002,0.112,30830296.240000002,pmg23,AVRO-1857,3,4,0,4,32547928.799999997,5208730.452555556,37756659.25255556
2016-05-25T07:24:41.100+0000,10827736.068,73983.318,10901719.386,6,6,331.0,61,5,4,10827736.068,73983.318,10901719.386,HThulin,AVRO-1853,3,4,0,4,4251433.235333334,24661.138000000003,4276094.373333334
2016-05-20T22:03:22.939+0000,11206279.194,78272.354,11284551.548,6,2,687.0,44,4,4,5773861.276000001,39137.063500000004,5812998.3395,Simon24601,AVRO-1849,2,4,0,4,11206279.194,78272.354,11284551.548
2016-05-19T22:22:05.101+0000,9254345.55,13751246.594,23005592.144,6,6,1046.0,40,6,5,9254345.55,13751246.594,23005592.144,theturtle32,AVRO-1848,3,4,4,4,9254345.55,13751246.594,23005592.144
2016-05-18T14:28:43.374+0000,3051601.327,24536265.43,27587866.757000003,3,4,296.0,69,5,63,2145617.128,12281724.22,14427341.348000001,Yibing,AVRO-1847,3,3,4,4,2145617.128,12281724.22,14427341.348000001
2016-05-13T14:01:17.555+0000,111023.47600000001,0.028,111023.504,6,6,243.0,65,2,1,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1845,2,1,0,1,10537313.020615386,6116669.306807693,16653982.327423079
2016-05-07T12:31:58.728+0000,294383.05100000004,52227.787000000004,346610.83800000005,2,4,403.0,53,3,9,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1841,3,1,0,1,10537313.020615386,6116669.306807693,16653982.327423079
2016-05-05T19:07:59.873+0000,307404.043,0.054000000000000006,307404.097,2,4,247.0,60,3,7,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1840,3,1,0,1,10537313.020615386,6116669.306807693,16653982.327423079
2016-05-03T08:28:36.480+0000,211259.27000000002,0.045000000000000005,211259.315,2,4,142.0,50,2,3,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1839,3,1,0,1,10537313.020615386,6116669.306807693,16653982.327423079
2016-05-02T14:54:22.646+0000,547587.625,53891.696,601479.321,2,4,328.0,47,3,9,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1838,3,2,0,2,10537313.020615386,6116669.306807693,16653982.327423079
2016-04-27T18:18:42.909+0000,422406.591,8694.601,431101.19200000004,6,8,816.0,61,2,4,422406.591,8694.601,431101.19200000004,ccuiyyan@gmail.com,AVRO-1836,2,1,0,1,0.0,0.0,0.0
2016-04-25T12:49:49.487+0000,288575.813,0.055,288575.868,2,4,2031.0,55,3,6,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1835,3,1,0,1,10537313.020615386,6116669.306807693,16653982.327423079
2016-04-25T09:12:07.902+0000,42585.810000000005,0.037000000000000005,42585.847,2,4,332.0,49,3,4,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1834,3,0,0,0,10537313.020615386,6116669.306807693,16653982.327423079
2016-04-21T04:55:29.014+0000,2810479.619,77886.882,2888366.501,3,4,90.0,13,6,7,1843249.0820000002,85775.42662500001,1929024.5086250002,rdblue,AVRO-1833,3,3,0,3,12341942.898937501,2615931.2208749996,14957874.119812502
2016-04-20T13:06:01.448+0000,9959.593,88811.93800000001,98771.531,6,4,637.0,65,2,3,9959.593,88811.93800000001,98771.531,odidukh,AVRO-1832,2,0,1,1,0.0,0.0,0.0
2016-04-12T19:20:01.705+0000,287810.037,0.031000000000000003,287810.068,2,0,123.0,30,3,2,216692.187,0.0325,216692.2195,wsfulton,AVRO-1829,2,1,0,1,216692.187,0.0325,216692.2195
2016-04-12T09:02:57.064+0000,1751622.3290000001,0.039,1751622.368,2,4,1047.0,21,3,11,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1828,5,3,0,3,10537313.020615386,6116669.306807693,16653982.327423079
2016-04-09T19:17:08.636+0000,700066.111,0.043000000000000003,700066.1540000001,6,4,98.0,60,3,6,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1826,3,2,0,2,10537313.020615386,6116669.306807693,16653982.327423079
2016-04-09T08:05:13.031+0000,738644.3840000001,0.042,738644.4260000001,2,4,213.0,37,3,5,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1825,3,2,0,2,10537313.020615386,6116669.306807693,16653982.327423079
2016-04-08T06:23:32.758+0000,145574.337,0.034,145574.371,6,0,76.0,26,3,2,216692.187,0.0325,216692.2195,wsfulton,AVRO-1824,2,1,0,1,216692.187,0.0325,216692.2195
2016-04-06T16:20:26.449+0000,882597.5560000001,0.034,882597.5900000001,2,0,291.0,70,4,3,882597.5560000001,0.034,882597.5900000001,knoguchi,AVRO-1823,2,3,0,3,882597.5560000001,0.034,882597.5900000001
2016-04-06T11:39:49.201+0000,26118667.34,0.044000000000000004,26118667.384000003,2,2,303.0,120,3,4,26118667.34,0.044000000000000004,26118667.384000003,barryjones,AVRO-1822,2,4,0,4,0.0,0.0,0.0
2016-04-04T15:22:10.636+0000,38164959.066,35121.508,38200080.574,6,4,6506.0,46,7,11,38164959.066,35121.508,38200080.574,baharclerode,AVRO-1821,2,4,0,4,38164959.066,35121.508,38200080.574
2016-04-02T17:01:08.466+0000,1558806.5040000002,0.077,1558806.581,6,4,441.0,36,2,2,1701294.0193333335,8509909.060666667,10211203.08,DrVirtual,AVRO-1820,2,3,0,3,1570988.8245,12764857.2485,14335846.073
2016-04-02T09:27:11.628+0000,1583171.145,25529714.42,27112885.565,6,4,462.0,77,5,6,1701294.0193333335,8509909.060666667,10211203.08,DrVirtual,AVRO-1819,2,3,4,4,1570988.8245,12764857.2485,14335846.073
2016-03-22T11:01:06.619+0000,52195978.755,0.076,52195978.831,6,4,856.0,63,7,6,52195978.755,0.076,52195978.831,martinboyleie,AVRO-1815,2,4,0,4,0.0,0.0,0.0
2016-03-17T21:42:02.939+0000,3625969.1,0.05,3625969.1500000004,6,4,371.0,65,5,11,23005024.019,0.042,23005024.061,virtuald,AVRO-1814,3,3,0,3,10537313.020615386,6116669.306807693,16653982.327423079
2016-03-17T07:33:14.687+0000,28527885.899,0.035,28527885.934,6,0,225.0,64,3,6,28527885.899,0.035,28527885.934,forsberg,AVRO-1813,3,4,0,4,28527885.899,0.035,28527885.934
2016-03-10T16:15:17.863+0000,1961904.4090000002,12.685,1961917.094,0,2,558.0,65,3,5,1701294.0193333335,8509909.060666667,10211203.08,DrVirtual,AVRO-1809,2,3,0,3,0.0,0.0,0.0
2016-03-08T15:59:26.806+0000,5806068.561000001,0.055,5806068.616,6,8,2252.0,43,2,6,5806068.561000001,0.055,5806068.616,thms,AVRO-1807,3,4,0,4,12341942.898937501,2615931.2208749996,14957874.119812502
2016-02-24T12:19:44.033+0000,38483.838,52997776.429000005,53036260.267000005,6,2,1171.0,38,2,2,38483.838,52997776.429000005,53036260.267000005,childnode,AVRO-1803,2,0,4,4,0.0,0.0,0.0
2016-02-22T03:41:06.018+0000,60598.255000000005,0.026000000000000002,60598.281,6,4,179.0,41,2,1,60598.255000000005,0.026000000000000002,60598.281,kbennett,AVRO-1802,2,0,0,0,0.0,0.0,0.0
2016-02-10T15:58:55.677+0000,1652563.614,27534287.995,29186851.609,6,6,356.0,70,5,8,1652563.614,27534287.995,29186851.609,gcmcnutt,AVRO-1799,2,3,4,4,12341942.898937501,2615931.2208749996,14957874.119812502
2016-02-04T20:46:37.578+0000,6315629.987000001,0.061000000000000006,6315630.048,5,4,249.0,34,2,2,1843249.0820000002,85775.42662500001,1929024.5086250002,rdblue,AVRO-1794,2,4,0,4,12341942.898937501,2615931.2208749996,14957874.119812502
2016-02-04T02:23:47.834+0000,231125.073,184.607,231309.68000000002,2,4,200.0,79,3,7,231125.073,184.607,231309.68000000002,jghoman,AVRO-1793,3,1,0,1,231125.073,184.607,231309.68000000002
2016-02-02T23:15:06.882+0000,73428.868,1295.99,74724.85800000001,6,2,608.0,37,2,3,73428.868,1295.99,74724.85800000001,kpriceyahoo,AVRO-1792,2,0,0,0,0.0,0.0,0.0
2016-02-02T18:29:32.643+0000,1458501.205,607960.184,2066461.3890000002,5,4,305.0,22,3,6,1843249.0820000002,85775.42662500001,1929024.5086250002,rdblue,AVRO-1790,2,3,2,3,1458501.205,607960.184,2066461.3890000002
2016-01-21T20:43:47.450+0000,32127324.500000004,4.972,32127329.472000003,2,4,855.0,52,2,1,19788173.975,2.5045,19788176.479500003,clement@unportant.info,AVRO-1787,3,4,0,4,19788173.975,2.5045,19788176.479500003
2016-01-19T22:29:47.919+0000,242556.78100000002,0.04,242556.82100000003,6,4,5154.0,61,3,4,1843249.0820000002,85775.42662500001,1929024.5086250002,rdblue,AVRO-1785,2,1,0,1,0.0,0.0,0.0
2016-01-17T00:20:12.582+0000,7536224.889,32763.177000000003,7568988.066000001,2,4,266.0,50,3,11,9886328.2975,21387.508500000004,9907715.806,comm@squotd.net,AVRO-1784,3,4,0,4,50233667.86533334,14485.270333333336,50248153.13566667
2016-01-10T22:10:49.352+0000,2321171.3740000003,14133788.158000002,16454959.532000002,2,4,967.0,22,4,15,2321171.3740000003,14133788.158000002,16454959.532000002,mtth,AVRO-1778,2,3,4,4,12341942.898937501,2615931.2208749996,14957874.119812502
2015-10-14T03:09:45.122+0000,42876503.499000005,0.062000000000000006,42876503.561000004,3,4,113.0,38,4,2,42876503.499000005,0.062000000000000006,42876503.561000004,jlangley,AVRO-1748,3,4,0,4,42876503.499000005,0.062000000000000006,42876503.561000004
2015-10-08T02:55:38.370+0000,220.354,0.024,220.37800000000001,6,4,325.0,40,2,1,220.354,0.024,220.37800000000001,eyang,AVRO-1745,2,0,0,0,0.0,0.0,0.0
2015-08-31T14:17:37.997+0000,54183464.163,0.042,54183464.205000006,2,4,565.0,48,7,35,44419655.94171429,4103233.4420000007,48522889.383714296,zolyfarkas,AVRO-1723,3,4,0,4,21623791.055200003,6625859.127600001,28249650.182800002
2015-08-19T04:21:42.412+0000,32989360.715000004,34908528.917,67897889.632,6,8,318.0,40,7,9,32989360.715000004,34908528.917,67897889.632,tdsmith,AVRO-1719,2,4,4,4,32989360.715000004,34908528.917,67897889.632
2015-08-06T15:53:19.507+0000,100117.543,3449.4,103566.943,6,4,483.0,29,4,5,100117.543,3449.4,103566.943,achalaggarwal,AVRO-1713,2,1,0,1,12341942.898937501,2615931.2208749996,14957874.119812502
2015-08-04T19:17:22.906+0000,24030685.308000002,0.036000000000000004,24030685.344,6,4,1882.0,51,4,5,44419655.94171429,4103233.4420000007,48522889.383714296,zolyfarkas,AVRO-1711,3,4,0,4,21623791.055200003,6625859.127600001,28249650.182800002
2015-07-21T20:38:59.485+0000,23431348.164,56456.222,23487804.386,6,4,377.0,37,2,2,44419655.94171429,4103233.4420000007,48522889.383714296,zolyfarkas,AVRO-1708,2,4,0,4,0.0,0.0,0.0
2015-07-16T08:38:35.034+0000,35986008.96,23305864.971,59291873.931,2,4,1371.0,51,17,65,35986008.96,23305864.971,59291873.931,dasch,AVRO-1704,7,4,4,4,10537313.020615386,6116669.306807693,16653982.327423079
2015-07-11T21:00:25.129+0000,23887730.095000003,0.10500000000000001,23887730.200000003,6,2,2548.0,101,4,9,13934135.541500002,1691.8155000000002,13935827.357,peter_liu,AVRO-1701,3,4,0,4,91470121.14375001,850.7680000000001,91470971.91175002
2015-07-11T19:59:48.219+0000,3980540.9880000004,3383.5260000000003,3983924.5140000004,6,2,645.0,47,5,7,13934135.541500002,1691.8155000000002,13935827.357,peter_liu,AVRO-1700,3,3,0,3,91470121.14375001,850.7680000000001,91470971.91175002
2015-06-23T05:58:46.462+0000,96720.67300000001,0.023000000000000003,96720.69600000001,6,4,359.0,57,1,0,96720.67300000001,0.023000000000000003,96720.69600000001,yuryn,AVRO-1686,2,1,0,1,0.0,0.0,0.0
2015-06-12T09:53:03.516+0000,1083568.3190000001,0.035,1083568.354,0,2,4599.0,27,3,2,1083568.3190000001,0.035,1083568.354,jacopo.moronato,AVRO-1682,2,3,0,3,12341942.898937501,2615931.2208749996,14957874.119812502
2015-05-29T15:23:11.380+0000,7476295.134000001,0.021,7476295.155,6,4,2154.0,40,2,1,7476295.134000001,0.021,7476295.155,sanchez,AVRO-1674,2,4,0,4,0.0,0.0,0.0
2015-05-12T16:28:40.485+0000,46379432.126,0.2,46379432.326000005,3,4,175.0,20,3,4,46379432.126,0.2,46379432.326000005,dyosick,AVRO-1670,2,4,0,4,0.0,0.0,0.0
2015-05-05T19:41:06.306+0000,27202151.912,28645099.027000003,55847250.939,6,4,2120.0,61,6,31,44419655.94171429,4103233.4420000007,48522889.383714296,zolyfarkas,AVRO-1667,2,4,4,4,21623791.055200003,6625859.127600001,28249650.182800002
2015-04-08T15:50:35.998+0000,78905.228,90376.576,169281.804,2,4,2261.0,29,4,7,78905.228,90376.576,169281.804,nphung,AVRO-1661,2,0,1,1,0.0,0.0,0.0
2015-04-07T00:19:25.065+0000,151493.926,0.053000000000000005,151493.97900000002,6,4,291.0,55,2,6,151493.926,0.053000000000000005,151493.97900000002,brajkumar,AVRO-1660,7,1,0,1,0.0,0.0,0.0
2015-03-19T19:11:05.628+0000,4715.474,0.031000000000000003,4715.505,6,4,4193.0,72,2,2,16005966.9448,121413.84160000001,16127380.786400001,sachingoyal,AVRO-1650,2,0,0,0,0.0,0.0,0.0
2015-02-24T19:42:33.954+0000,35436489.52,25835284.203,61271773.723000005,6,6,947.0,48,7,32,35436489.52,25835284.203,61271773.723000005,u912boilermaker,AVRO-1642,3,4,4,4,35436489.52,25835284.203,61271773.723000005
2015-02-02T17:02:35.450+0000,5544631.300000001,0.059000000000000004,5544631.359,6,2,1540.0,43,1,1,5544631.300000001,0.059000000000000004,5544631.359,jamur2,AVRO-1637,2,4,0,4,0.0,0.0,0.0
2015-01-20T09:51:02.067+0000,18151183.618,14439316.733000001,32590500.351000004,2,4,924.0,70,2,4,1370064.9266190475,6135400.9613333335,7505465.88795238,nielsbasjes,AVRO-1633,3,4,4,4,10537313.020615386,6116669.306807693,16653982.327423079
2015-01-19T18:35:10.752+0000,846539.287,0.049,846539.336,6,4,1445.0,47,4,1,846539.287,0.049,846539.336,Heye,AVRO-1632,2,2,0,2,0.0,0.0,0.0
2014-11-26T11:24:59.646+0000,612644.711,9098097.613,9710742.324000001,0,2,271.0,50,3,10,612644.711,9098097.613,9710742.324000001,alfonso.nishikawa,AVRO-1613,2,2,4,4,0.0,0.0,0.0
2014-10-10T10:32:59.070+0000,27687670.188,3863.1890000000003,27691533.377,6,6,272.0,73,8,13,27687670.188,3863.1890000000003,27691533.377,hatem,AVRO-1593,3,4,0,4,27687670.188,3863.1890000000003,27691533.377
2014-09-17T21:58:57.217+0000,433895.856,0.034,433895.89,6,4,891.0,58,2,2,433895.856,0.034,433895.89,fwiffo,AVRO-1588,2,2,0,2,0.0,0.0,0.0
2014-09-10T10:42:39.894+0000,39795409.848000005,11506.155,39806916.003000006,6,4,612.0,51,6,16,39795409.848000005,11506.155,39806916.003000006,killertoffy,AVRO-1584,3,4,0,4,0.0,0.0,0.0
2014-09-02T22:22:20.750+0000,86452575.061,23.245,86452598.30600001,6,0,1760.0,84,2,4,44419655.94171429,4103233.4420000007,48522889.383714296,zolyfarkas,AVRO-1575,2,4,0,4,0.0,0.0,0.0
2014-08-29T14:27:42.292+0000,93745799.603,0.057,93745799.66000001,2,0,413.0,29,5,7,44419655.94171429,4103233.4420000007,48522889.383714296,zolyfarkas,AVRO-1574,3,4,0,4,93745799.603,0.057,93745799.66000001
2014-08-11T22:08:50.166+0000,42384078.938,0.034,42384078.972,6,4,40.0,58,2,1,23005024.019,0.042,23005024.061,virtuald,AVRO-1565,2,4,0,4,42384078.938,0.034,42384078.972
2014-07-28T16:01:21.791+0000,67487392.678,1.729,67487394.407,6,4,1680.0,65,10,25,16005966.9448,121413.84160000001,16127380.786400001,sachingoyal,AVRO-1554,3,4,0,4,0.0,0.0,0.0
2014-06-29T13:24:15.130+0000,757329.748,0.063,757329.8110000001,3,4,553.0,33,2,1,757329.748,0.063,757329.8110000001,totto90,AVRO-1534,2,2,0,2,0.0,0.0,0.0
2014-06-23T20:19:56.668+0000,12750399.233000001,0.037000000000000005,12750399.270000001,6,4,763.0,47,2,2,12750399.233000001,0.037000000000000005,12750399.270000001,youarehow,AVRO-1531,2,4,0,4,0.0,0.0,0.0
2014-06-23T19:54:27.474+0000,607021.081,39656138.434,40263159.515,6,4,292.0,87,3,4,607021.081,39656138.434,40263159.515,brocknoland,AVRO-1530,2,2,4,4,0.0,0.0,0.0
2014-05-23T12:29:33.619+0000,91117341.228,0.044000000000000004,91117341.272,1,4,1737.0,39,4,4,91117341.228,0.044000000000000004,91117341.272,martinkl,AVRO-1516,3,4,0,4,0.0,0.0,0.0
2014-05-15T04:19:06.643+0000,756264.064,0.027000000000000003,756264.091,6,4,2353.0,65,2,1,756264.064,0.027000000000000003,756264.091,ananthka,AVRO-1510,2,2,0,2,0.0,0.0,0.0
2014-05-13T00:02:35.610+0000,243.63500000000002,0.030000000000000002,243.66500000000002,6,4,46.0,62,1,1,243.63500000000002,0.030000000000000002,243.66500000000002,sandyr,AVRO-1509,2,0,0,0,0.0,0.0,0.0
2014-05-12T03:21:15.110+0000,195151.659,3441518.3340000003,3636669.9930000002,6,4,1652.0,51,2,4,195151.659,3441518.3340000003,3636669.9930000002,deepujain,AVRO-1506,2,1,3,3,0.0,0.0,0.0
2014-05-01T21:27:42.077+0000,5557351.328000001,0.039,5557351.367000001,2,4,120.0,46,3,4,5557351.328000001,0.039,5557351.367000001,hammer,AVRO-1501,2,4,0,4,5557351.328000001,0.039,5557351.367000001
2014-04-06T03:49:36.265+0000,59351057.480000004,30594883.444000002,89945940.92400001,6,4,1540.0,34,6,10,59351057.480000004,30594883.444000002,89945940.92400001,serkan_tas,AVRO-1493,2,4,4,4,59351057.480000004,30594883.444000002,89945940.92400001
2014-04-04T13:54:18.154+0000,19687653.875,0.048,19687653.923,2,2,662.0,39,2,2,19687653.875,0.048,19687653.923,gabriel.reid,AVRO-1492,3,4,0,4,0.0,0.0,0.0
2014-03-19T06:17:21.219+0000,105350886.106,0.05,105350886.156,6,4,511.0,97,8,14,17426385.895272728,2231948.798818182,19658334.694090907,busbey,AVRO-1485,3,4,0,4,32547928.799999997,5208730.452555556,37756659.25255556
2014-03-07T18:30:02.211+0000,509020.56500000006,11591.964,520612.52900000004,2,4,208.0,66,3,9,509020.56500000006,11591.964,520612.52900000004,eljefe6a,AVRO-1477,2,2,0,2,509020.56500000006,11591.964,520612.52900000004
2014-03-03T19:27:21.835+0000,10190006.265,40872911.473000005,51062917.738000005,6,4,1229.0,88,4,10,10577080.427666666,13624853.303666668,24201933.731333334,ramanasv,AVRO-1474,3,4,4,4,10514591.46,6812151.949333335,17326743.409333337
2014-02-12T18:16:54.531+0000,3964.795,44040419.289000005,44044384.08400001,6,4,892.0,101,4,5,3964.795,44040419.289000005,44044384.08400001,jfolson,AVRO-1456,2,0,4,4,0.0,0.0,0.0
2014-02-07T06:24:12.908+0000,44510843.681,0.20900000000000002,44510843.89,2,4,1988.0,54,8,5,44510843.681,0.20900000000000002,44510843.89,aash,AVRO-1453,3,4,0,4,0.0,0.0,0.0
2013-12-17T03:58:59.837+0000,2085276.141,1648.411,2086924.5520000001,6,4,258.0,64,4,6,10577080.427666666,13624853.303666668,24201933.731333334,ramanasv,AVRO-1415,2,3,0,3,2085276.141,1648.411,2086924.5520000001
2013-12-13T23:51:09.918+0000,535702.775,0.04,535702.8150000001,6,4,1562.0,70,1,1,535702.775,0.04,535702.8150000001,russell.jurney,AVRO-1412,2,2,0,2,0.0,0.0,0.0
2013-12-12T16:14:41.014+0000,9265.094000000001,0.023000000000000003,9265.117,2,2,993.0,84,3,4,9265.094000000001,0.023000000000000003,9265.117,tonyliu73,AVRO-1411,2,0,0,0,0.0,0.0,0.0
2013-12-03T11:58:39.390+0000,848083.28,0.025,848083.305,6,4,177.0,61,3,1,848083.28,0.025,848083.305,adamcataldo,AVRO-1408,2,2,0,2,0.0,0.0,0.0
2013-11-12T12:57:38.065+0000,113178558.76,0.043000000000000003,113178558.803,6,4,1559.0,35,12,9,113178558.76,0.043000000000000003,113178558.803,striderapache,AVRO-1401,3,4,0,4,32547928.799999997,5208730.452555556,37756659.25255556
2013-11-05T01:01:49.906+0000,156226.654,0.021,156226.67500000002,6,4,651.0,75,2,2,156226.654,0.021,156226.67500000002,hshreedharan,AVRO-1393,2,1,0,1,0.0,0.0,0.0
2013-11-04T21:27:20.293+0000,169658.65300000002,0.022000000000000002,169658.67500000002,6,8,815.0,30,4,14,169658.65300000002,0.022000000000000002,169658.67500000002,balaji.seshadri,AVRO-1392,2,1,0,1,0.0,0.0,0.0
2013-10-08T23:54:23.078+0000,710184.4650000001,37369.755000000005,747554.2200000001,6,4,493.0,51,3,11,710184.4650000001,37369.755000000005,747554.2200000001,kryzthov,AVRO-1385,2,2,0,2,0.0,0.0,0.0
2013-09-11T15:19:44.260+0000,16295877.881000001,0.031000000000000003,16295877.912,6,2,348.0,30,2,7,16295877.881000001,0.031000000000000003,16295877.912,bkwiencien@gmail.com,AVRO-1376,2,4,0,4,0.0,0.0,0.0
2013-08-14T11:44:23.503+0000,10891851.966,0.019,10891851.985000001,6,4,521.0,35,2,6,10891851.966,0.019,10891851.985000001,btibi,AVRO-1361,2,4,0,4,0.0,0.0,0.0
2013-08-12T14:06:55.128+0000,19455958.877,0.027000000000000003,19455958.904000003,6,4,1361.0,90,3,18,10577080.427666666,13624853.303666668,24201933.731333334,ramanasv,AVRO-1360,4,4,0,4,10514591.46,6812151.949333335,17326743.409333337
2013-08-01T15:39:46.629+0000,60338.171,0.023000000000000003,60338.194,2,4,113.0,44,1,1,60338.171,0.023000000000000003,60338.194,facboy,AVRO-1359,2,0,0,0,0.0,0.0,0.0
2013-07-22T17:13:07.136+0000,1912201.4360000002,0.030000000000000002,1912201.466,3,4,1026.0,73,3,4,1912201.4360000002,0.030000000000000002,1912201.466,mengxr,AVRO-1357,3,3,0,3,0.0,0.0,0.0
2013-06-20T16:29:17.709+0000,702.315,0.019,702.3340000000001,6,6,41.0,43,2,2,702.315,0.019,702.3340000000001,scott_carey,AVRO-1349,2,0,0,0,0.0,0.0,0.0
2013-06-06T17:41:12.389+0000,1208208.4000000001,1206.9080000000001,1209415.308,6,4,528.0,55,6,6,1208208.4000000001,1206.9080000000001,1209415.308,skye,AVRO-1346,3,3,0,3,1208208.4000000001,1206.9080000000001,1209415.308
2013-05-15T10:38:51.771+0000,1135264.719,106.96600000000001,1135371.685,3,2,1224.0,45,4,4,1342583.216,199.369,1342782.585,vince83,AVRO-1330,3,3,0,3,1342583.216,199.369,1342782.585
2013-05-10T15:25:10.092+0000,1549901.713,291.772,1550193.485,3,2,1365.0,43,4,4,1342583.216,199.369,1342782.585,vince83,AVRO-1328,3,3,0,3,1342583.216,199.369,1342782.585
2013-05-07T11:46:13.067+0000,1476209.3250000002,8476.485,1484685.81,2,4,449.0,49,3,4,1476209.3250000002,8476.485,1484685.81,bw123,AVRO-1324,3,3,0,3,0.0,0.0,0.0
