status,updated,from_status,reporter,when,days_in_from_status,who,to_status,assignee,key,description_length,summary_length,days_in_current_status,days_since_open,project,created,transition,resolutiondate,comment_count,priority,vote_count,issue_type,watch_count,resolution
Resolved,2016-06-22T22:04:56.039+0000,Patch Available,busbey,2016-06-22T22:04:56.075+0000,0.003316227,busbey,Resolved,busbey,AVRO-1867,125,48,672.3794936,0.00830875,AVRO,2016-06-22T21:52:58.199+0000,Patch Available to Resolved,2016-06-22T22:04:55.961+0000,3,Blocker,0,Bug,3,Fixed
Patch Available,2017-08-18T12:57:59.383+0000,,AnLei,2016-06-20T15:35:27.038+0000,,AnLei,Open,AnLei,AVRO-1865,2211,73,250.7594439,,AVRO,2016-06-20T15:35:27.038+0000,Non-existent to Open,,6,Major,1,Bug,5,
Patch Available,2017-08-18T12:57:59.383+0000,Open,AnLei,2017-08-18T12:57:48.373+0000,423.8905247,busbey,Patch Available,AnLei,AVRO-1865,2211,73,250.7594439,423.8905247,AVRO,2016-06-20T15:35:27.038+0000,Open to Patch Available,,6,Major,1,Bug,5,
Resolved,2016-06-20T17:25:35.410+0000,,tscott@cloudera.com,2016-06-16T10:16:55.424+0000,,tscott@cloudera.com,Open,rdblue,AVRO-1864,801,97,674.5734815,,AVRO,2016-06-16T10:16:55.424+0000,Non-existent to Open,2016-06-20T17:25:35.131+0000,1,Minor,0,Bug,3,Won't Fix
Resolved,2016-06-20T17:25:35.410+0000,Open,tscott@cloudera.com,2016-06-20T17:25:35.524+0000,4.297686343,rdblue,Resolved,rdblue,AVRO-1864,801,97,674.5734815,4.297686343,AVRO,2016-06-16T10:16:55.424+0000,Open to Resolved,2016-06-20T17:25:35.131+0000,1,Minor,0,Bug,3,Won't Fix
Resolved,2016-06-15T16:27:39.722+0000,,spencer.harlow@aviva.com,2016-06-15T15:23:17.966+0000,,spencer.harlow@aviva.com,Open,,AVRO-1863,112,23,679.6139459,,AVRO,2016-06-15T15:23:17.966+0000,Non-existent to Open,2016-06-15T16:27:19.347+0000,1,Blocker,0,Improvement,2,Not A Problem
Resolved,2016-06-15T16:27:39.722+0000,Open,spencer.harlow@aviva.com,2016-06-15T16:27:19.397+0000,0.044461007,rdblue,Resolved,,AVRO-1863,112,23,679.6139459,0.044461007,AVRO,2016-06-15T15:23:17.966+0000,Open to Resolved,2016-06-15T16:27:19.347+0000,1,Blocker,0,Improvement,2,Not A Problem
Patch Available,2017-05-15T12:42:23.348+0000,,wikp,2016-06-15T07:27:28.729+0000,,wikp,Open,,AVRO-1862,652,89,651.6066908,,AVRO,2016-06-15T07:27:28.729+0000,Non-existent to Open,,5,Minor,0,Improvement,4,
Patch Available,2017-05-15T12:42:23.348+0000,Open,wikp,2016-07-13T16:37:46.243+0000,28.38214715,wikp,Patch Available,,AVRO-1862,652,89,651.6066908,28.38214715,AVRO,2016-06-15T07:27:28.729+0000,Open to Patch Available,,5,Minor,0,Improvement,4,
Resolved,2016-10-10T08:11:24.455+0000,,amok,2016-06-07T00:03:37.751+0000,,amok,Open,gszadovszky,AVRO-1861,967,75,562.9583311,,AVRO,2016-06-07T00:03:37.751+0000,Non-existent to Open,2016-10-10T08:11:24.243+0000,7,Major,0,Bug,3,Fixed
Resolved,2016-10-10T08:11:24.455+0000,Open,amok,2016-10-03T09:46:42.498+0000,118.4049161,gszadovszky,In Progress,gszadovszky,AVRO-1861,967,75,562.9583311,118.4049161,AVRO,2016-06-07T00:03:37.751+0000,Open to In Progress,2016-10-10T08:11:24.243+0000,7,Major,0,Bug,3,Fixed
Resolved,2016-10-10T08:11:24.455+0000,In Progress,amok,2016-10-03T10:57:47.317+0000,0.049361331,gszadovszky,Open,gszadovszky,AVRO-1861,967,75,562.9583311,118.4542774,AVRO,2016-06-07T00:03:37.751+0000,In Progress to Open,2016-10-10T08:11:24.243+0000,7,Major,0,Bug,3,Fixed
Resolved,2016-10-10T08:11:24.455+0000,Open,amok,2016-10-10T08:11:24.520+0000,6.884458368,gszadovszky,Resolved,gszadovszky,AVRO-1861,967,75,562.9583311,125.3387358,AVRO,2016-06-07T00:03:37.751+0000,Open to Resolved,2016-10-10T08:11:24.243+0000,7,Major,0,Bug,3,Fixed
Resolved,2016-11-05T20:20:24.616+0000,,manuelp3,2016-06-06T12:41:00.862+0000,,manuelp3,Open,gszadovszky,AVRO-1860,435,43,566.3897685,,AVRO,2016-06-06T12:41:00.862+0000,Non-existent to Open,2016-10-06T21:50:07.986+0000,5,Major,0,Bug,5,Fixed
Resolved,2016-11-05T20:20:24.616+0000,Open,manuelp3,2016-10-03T09:46:45.822+0000,118.8789926,gszadovszky,In Progress,gszadovszky,AVRO-1860,435,43,566.3897685,118.8789926,AVRO,2016-06-06T12:41:00.862+0000,Open to In Progress,2016-10-06T21:50:07.986+0000,5,Major,0,Bug,5,Fixed
Resolved,2016-11-05T20:20:24.616+0000,In Progress,manuelp3,2016-10-03T11:06:57.660+0000,0.055692569,gszadovszky,Patch Available,gszadovszky,AVRO-1860,435,43,566.3897685,118.9346852,AVRO,2016-06-06T12:41:00.862+0000,In Progress to Patch Available,2016-10-06T21:50:07.986+0000,5,Major,0,Bug,5,Fixed
Resolved,2016-11-05T20:20:24.616+0000,Patch Available,manuelp3,2016-10-06T21:50:08.327+0000,3.446651238,cutting,Resolved,gszadovszky,AVRO-1860,435,43,566.3897685,122.3813364,AVRO,2016-06-06T12:41:00.862+0000,Patch Available to Resolved,2016-10-06T21:50:07.986+0000,5,Major,0,Bug,5,Fixed
Open,2016-06-04T13:07:24.863+0000,,jackstockdale,2016-06-04T13:02:57.504+0000,,jackstockdale,Open,,AVRO-1859,2385,35,690.755866,,AVRO,2016-06-04T13:02:57.504+0000,Non-existent to Open,,0,Major,0,Bug,1,
Patch Available,2017-01-28T10:47:50.288+0000,,mike.hurley,2016-06-03T19:19:15.001+0000,,mike.hurley,Open,mike.hurley,AVRO-1858,243,60,688.3244409,,AVRO,2016-06-03T19:19:15.001+0000,Non-existent to Open,,5,Major,0,Improvement,4,
Patch Available,2017-01-28T10:47:50.288+0000,Open,mike.hurley,2016-06-06T23:24:12.636+0000,3.170111516,mike.hurley,Patch Available,mike.hurley,AVRO-1858,243,60,688.3244409,3.170111516,AVRO,2016-06-03T19:19:15.001+0000,Open to Patch Available,,5,Major,0,Improvement,4,
Resolved,2017-05-25T07:44:06.243+0000,,pmg23,2016-06-02T11:45:50.003+0000,,pmg23,Open,nkollar,AVRO-1857,3881,93,335.9772924,,AVRO,2016-06-02T11:45:50.003+0000,Non-existent to Open,2017-05-25T07:44:06.131+0000,5,Major,0,Bug,6,Fixed
Resolved,2017-05-25T07:44:06.243+0000,Open,pmg23,2017-02-20T17:27:28.776+0000,263.2372543,nkollar,Patch Available,nkollar,AVRO-1857,3881,93,335.9772924,263.2372543,AVRO,2016-06-02T11:45:50.003+0000,Open to Patch Available,2017-05-25T07:44:06.131+0000,5,Major,0,Bug,6,Fixed
Resolved,2017-05-25T07:44:06.243+0000,Patch Available,pmg23,2017-05-25T07:44:06.259+0000,93.59487828,gszadovszky,Resolved,nkollar,AVRO-1857,3881,93,335.9772924,356.8321326,AVRO,2016-06-02T11:45:50.003+0000,Patch Available to Resolved,2017-05-25T07:44:06.131+0000,5,Major,0,Bug,6,Fixed
Patch Available,2017-09-01T14:58:26.935+0000,,mike.hurley,2016-05-31T16:19:01.040+0000,,mike.hurley,Open,mike.hurley,AVRO-1856,138,93,688.3240008,,AVRO,2016-05-31T16:19:01.040+0000,Non-existent to Open,,2,Major,0,Improvement,2,
Patch Available,2017-09-01T14:58:26.935+0000,Open,mike.hurley,2016-06-06T23:24:50.660+0000,6.295713194,mike.hurley,Patch Available,mike.hurley,AVRO-1856,138,93,688.3240008,6.295713194,AVRO,2016-05-31T16:19:01.040+0000,Open to Patch Available,,2,Major,0,Improvement,2,
Patch Available,2017-07-27T02:11:27.410+0000,,mikkokupsu,2016-05-30T10:49:45.753+0000,,mikkokupsu,Open,,AVRO-1855,1728,86,695.8479115,,AVRO,2016-05-30T10:49:45.753+0000,Non-existent to Open,,5,Critical,0,Bug,3,
Patch Available,2017-07-27T02:11:27.410+0000,Open,mikkokupsu,2016-05-30T10:50:24.772+0000,0.000451609,mikkokupsu,Patch Available,,AVRO-1855,1728,86,695.8479115,0.000451609,AVRO,2016-05-30T10:49:45.753+0000,Open to Patch Available,,5,Critical,0,Bug,3,
Open,2016-05-27T19:41:14.468+0000,,dkaminsky,2016-05-27T19:24:27.852+0000,,dkaminsky,Open,,AVRO-1854,742,41,698.4909314,,AVRO,2016-05-27T19:24:27.852+0000,Non-existent to Open,,4,Critical,0,Bug,3,
Resolved,2016-09-28T11:40:00.486+0000,,HThulin,2016-05-25T07:24:41.100+0000,,HThulin,Open,zi,AVRO-1853,331,61,575.6697526,,AVRO,2016-05-25T07:24:41.100+0000,Non-existent to Open,2016-09-27T15:06:57.168+0000,4,Critical,0,Bug,5,Fixed
Resolved,2016-09-28T11:40:00.486+0000,Open,HThulin,2016-09-19T14:45:32.162+0000,117.3061466,zi,In Progress,zi,AVRO-1853,331,61,575.6697526,117.3061466,AVRO,2016-05-25T07:24:41.100+0000,Open to In Progress,2016-09-27T15:06:57.168+0000,4,Critical,0,Bug,5,Fixed
Resolved,2016-09-28T11:40:00.486+0000,In Progress,HThulin,2016-09-27T15:06:57.705+0000,8.01487897,tomwhite,Resolved,zi,AVRO-1853,331,61,575.6697526,125.3210255,AVRO,2016-05-25T07:24:41.100+0000,In Progress to Resolved,2016-09-27T15:06:57.168+0000,4,Critical,0,Bug,5,Fixed
Open,2016-05-24T17:53:59.096+0000,,zolyfarkas,2016-05-24T17:51:22.623+0000,,zolyfarkas,Open,,AVRO-1852,131,63,701.5555753,,AVRO,2016-05-24T17:51:22.623+0000,Non-existent to Open,,0,Minor,0,Improvement,1,
Open,2016-05-23T15:49:54.724+0000,,zkobza,2016-05-23T15:49:54.724+0000,,zkobza,Open,,AVRO-1851,4510,57,702.639926,,AVRO,2016-05-23T15:49:54.724+0000,Non-existent to Open,,0,Minor,1,Bug,2,
Open,2016-05-21T19:56:52.256+0000,,davek22,2016-05-21T18:04:16.440+0000,,davek22,Open,,AVRO-1850,2188,42,704.5466191,,AVRO,2016-05-21T18:04:16.440+0000,Non-existent to Open,,0,Major,0,Improvement,1,
Resolved,2016-09-28T12:39:14.487+0000,,Simon24601,2016-05-20T22:03:22.939+0000,,Simon24601,Open,Simon24601,AVRO-1849,687,44,575.6782587,,AVRO,2016-05-20T22:03:22.939+0000,Non-existent to Open,2016-09-27T14:54:42.133+0000,4,Minor,0,Bug,4,Fixed
Resolved,2016-09-28T12:39:14.487+0000,Open,Simon24601,2016-09-27T14:54:42.777+0000,129.7023129,tomwhite,Resolved,Simon24601,AVRO-1849,687,44,575.6782587,129.7023129,AVRO,2016-05-20T22:03:22.939+0000,Open to Resolved,2016-09-27T14:54:42.133+0000,4,Minor,0,Bug,4,Fixed
Resolved,2017-02-10T04:48:37.245+0000,,theturtle32,2016-05-19T22:22:05.101+0000,,theturtle32,Open,theturtle32,AVRO-1848,1046,40,599.2570968,,AVRO,2016-05-19T22:22:05.101+0000,Non-existent to Open,2016-09-04T01:01:10.651+0000,5,Critical,0,Bug,6,Fixed
Resolved,2017-02-10T04:48:37.245+0000,Open,theturtle32,2016-05-19T22:49:54.512+0000,0.019321887,theturtle32,Patch Available,theturtle32,AVRO-1848,1046,40,599.2570968,0.019321887,AVRO,2016-05-19T22:22:05.101+0000,Open to Patch Available,2016-09-04T01:01:10.651+0000,5,Critical,0,Bug,6,Fixed
Resolved,2017-02-10T04:48:37.245+0000,Patch Available,theturtle32,2016-09-04T01:01:11.160+0000,107.0911649,rdblue,Resolved,theturtle32,AVRO-1848,1046,40,599.2570968,107.1104868,AVRO,2016-05-19T22:22:05.101+0000,Patch Available to Resolved,2016-09-04T01:01:10.651+0000,5,Critical,0,Bug,6,Fixed
Resolved,2017-04-02T21:46:30.131+0000,,Yibing,2016-05-18T14:28:43.374+0000,,Yibing,Open,Yibing,AVRO-1847,296,69,672.3768455,,AVRO,2016-05-18T14:28:43.374+0000,Non-existent to Open,2016-06-22T22:08:44.701+0000,63,Major,0,New Feature,5,Fixed
Resolved,2017-04-02T21:46:30.131+0000,Open,Yibing,2016-05-18T14:34:58.268+0000,0.004339051,Yibing,Patch Available,Yibing,AVRO-1847,296,69,672.3768455,0.004339051,AVRO,2016-05-18T14:28:43.374+0000,Open to Patch Available,2016-06-22T22:08:44.701+0000,63,Major,0,New Feature,5,Fixed
Resolved,2017-04-02T21:46:30.131+0000,Patch Available,Yibing,2016-06-22T22:08:44.879+0000,35.31512281,busbey,Resolved,Yibing,AVRO-1847,296,69,672.3768455,35.31946186,AVRO,2016-05-18T14:28:43.374+0000,Patch Available to Resolved,2016-06-22T22:08:44.701+0000,63,Major,0,New Feature,5,Fixed
Open,2017-11-14T16:54:03.272+0000,,jocoda,2016-05-16T21:10:05.172+0000,,jocoda,Open,,AVRO-1846,998,56,709.4175828,,AVRO,2016-05-16T21:10:05.172+0000,Non-existent to Open,,3,Major,0,Bug,3,
Resolved,2016-05-14T20:51:41.059+0000,,nielsbasjes,2016-05-13T14:01:17.555+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1845,243,65,711.4303611,,AVRO,2016-05-13T14:01:17.555+0000,Non-existent to Open,2016-05-14T20:51:41.031+0000,1,Critical,0,Bug,2,Duplicate
Resolved,2016-05-14T20:51:41.059+0000,Open,nielsbasjes,2016-05-14T20:51:41.127+0000,1.284995046,rdblue,Resolved,nielsbasjes,AVRO-1845,243,65,711.4303611,1.284995046,AVRO,2016-05-13T14:01:17.555+0000,Open to Resolved,2016-05-14T20:51:41.031+0000,1,Critical,0,Bug,2,Duplicate
Open,2017-05-18T08:13:41.832+0000,,jpivarski,2016-05-12T15:01:50.582+0000,,jpivarski,Open,,AVRO-1844,1158,60,713.6733072,,AVRO,2016-05-12T15:01:50.582+0000,Non-existent to Open,,2,Major,1,Bug,3,
Patch Available,2016-09-12T17:15:09.590+0000,,rehevkor5,2016-05-10T19:23:37.745+0000,,rehevkor5,Open,,AVRO-1843,816,54,715.4634634,,AVRO,2016-05-10T19:23:37.745+0000,Non-existent to Open,,3,Critical,0,Improvement,4,
Patch Available,2016-09-12T17:15:09.590+0000,Open,rehevkor5,2016-05-10T20:04:01.092+0000,0.028047998,rehevkor5,Patch Available,,AVRO-1843,816,54,715.4634634,0.028047998,AVRO,2016-05-10T19:23:37.745+0000,Open to Patch Available,,3,Critical,0,Improvement,4,
Open,2016-05-10T09:17:40.164+0000,,nielsbasjes,2016-05-10T09:17:40.164+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1842,1075,53,715.9123167,,AVRO,2016-05-10T09:17:40.164+0000,Non-existent to Open,,0,Major,0,Improvement,1,
Resolved,2016-05-11T12:48:49.566+0000,,nielsbasjes,2016-05-07T12:31:58.728+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1841,403,53,715.3701678,,AVRO,2016-05-07T12:31:58.728+0000,Non-existent to Open,2016-05-10T22:18:21.779+0000,9,Major,0,Improvement,3,Fixed
Resolved,2016-05-11T12:48:49.566+0000,Open,nielsbasjes,2016-05-07T12:43:43.810+0000,0.008160671,nielsbasjes,Patch Available,nielsbasjes,AVRO-1841,403,53,715.3701678,0.008160671,AVRO,2016-05-07T12:31:58.728+0000,Open to Patch Available,2016-05-10T22:18:21.779+0000,9,Major,0,Improvement,3,Fixed
Resolved,2016-05-11T12:48:49.566+0000,Patch Available,nielsbasjes,2016-05-10T22:18:21.834+0000,3.399051204,nielsbasjes,Resolved,nielsbasjes,AVRO-1841,403,53,715.3701678,3.407211875,AVRO,2016-05-07T12:31:58.728+0000,Patch Available to Resolved,2016-05-10T22:18:21.779+0000,9,Major,0,Improvement,3,Fixed
Resolved,2016-05-09T08:31:23.970+0000,,nielsbasjes,2016-05-05T19:07:59.873+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1840,247,60,716.9444485,,AVRO,2016-05-05T19:07:59.873+0000,Non-existent to Open,2016-05-09T08:31:23.916+0000,7,Major,0,Improvement,3,Fixed
Resolved,2016-05-09T08:31:23.970+0000,Open,nielsbasjes,2016-05-05T22:08:50.712+0000,0.125588414,nielsbasjes,Patch Available,nielsbasjes,AVRO-1840,247,60,716.9444485,0.125588414,AVRO,2016-05-05T19:07:59.873+0000,Open to Patch Available,2016-05-09T08:31:23.916+0000,7,Major,0,Improvement,3,Fixed
Resolved,2016-05-09T08:31:23.970+0000,Patch Available,nielsbasjes,2016-05-09T08:31:23.978+0000,3.432329468,nielsbasjes,Resolved,nielsbasjes,AVRO-1840,247,60,716.9444485,3.557917882,AVRO,2016-05-05T19:07:59.873+0000,Patch Available to Resolved,2016-05-09T08:31:23.916+0000,7,Major,0,Improvement,3,Fixed
Resolved,2016-05-05T19:09:35.795+0000,,nielsbasjes,2016-05-03T08:28:36.480+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1839,142,50,720.5012561,,AVRO,2016-05-03T08:28:36.480+0000,Non-existent to Open,2016-05-05T19:09:35.750+0000,3,Major,0,Improvement,2,Fixed
Resolved,2016-05-05T19:09:35.795+0000,Open,nielsbasjes,2016-05-03T12:15:49.723+0000,0.157792164,nielsbasjes,Patch Available,nielsbasjes,AVRO-1839,142,50,720.5012561,0.157792164,AVRO,2016-05-03T08:28:36.480+0000,Open to Patch Available,2016-05-05T19:09:35.750+0000,3,Major,0,Improvement,2,Fixed
Resolved,2016-05-05T19:09:35.795+0000,Patch Available,nielsbasjes,2016-05-05T19:09:35.804+0000,2.2873389,nielsbasjes,Resolved,nielsbasjes,AVRO-1839,142,50,720.5012561,2.445131065,AVRO,2016-05-03T08:28:36.480+0000,Patch Available to Resolved,2016-05-05T19:09:35.750+0000,3,Major,0,Improvement,2,Fixed
Resolved,2016-05-09T13:59:01.967+0000,,nielsbasjes,2016-05-02T14:54:22.646+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1838,328,47,717.3406713,,AVRO,2016-05-02T14:54:22.646+0000,Non-existent to Open,2016-05-08T23:00:50.271+0000,9,Major,0,Improvement,3,Fixed
Resolved,2016-05-09T13:59:01.967+0000,Open,nielsbasjes,2016-05-02T16:00:23.220+0000,0.045839977,nielsbasjes,Patch Available,nielsbasjes,AVRO-1838,328,47,717.3406713,0.045839977,AVRO,2016-05-02T14:54:22.646+0000,Open to Patch Available,2016-05-08T23:00:50.271+0000,9,Major,0,Improvement,3,Fixed
Resolved,2016-05-09T13:59:01.967+0000,Patch Available,nielsbasjes,2016-05-08T23:00:50.329+0000,6.291980428,rdblue,Resolved,nielsbasjes,AVRO-1838,328,47,717.3406713,6.337820405,AVRO,2016-05-02T14:54:22.646+0000,Patch Available to Resolved,2016-05-08T23:00:50.271+0000,9,Major,0,Improvement,3,Fixed
Open,2018-03-29T23:54:35.612+0000,,abrar,2016-04-29T05:44:29.196+0000,,abrar,Open,,AVRO-1837,93,66,727.0603603,,AVRO,2016-04-29T05:44:29.196+0000,Non-existent to Open,,14,Major,2,New Feature,4,
Resolved,2016-05-02T18:03:44.101+0000,,ccuiyyan@gmail.com,2016-04-27T18:18:42.909+0000,,ccuiyyan@gmail.com,Open,,AVRO-1836,816,61,723.647625,,AVRO,2016-04-27T18:18:42.909+0000,Non-existent to Open,2016-05-02T15:38:49.500+0000,4,Blocker,0,Bug,2,Not A Problem
Resolved,2016-05-02T18:03:44.101+0000,Open,ccuiyyan@gmail.com,2016-05-02T15:38:49.533+0000,4.888965556,rdblue,Resolved,,AVRO-1836,816,61,723.647625,4.888965556,AVRO,2016-04-27T18:18:42.909+0000,Open to Resolved,2016-05-02T15:38:49.500+0000,4,Blocker,0,Bug,2,Not A Problem
Resolved,2016-04-28T20:59:25.355+0000,,nielsbasjes,2016-04-25T12:49:49.487+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1835,2031,55,727.4249881,,AVRO,2016-04-25T12:49:49.487+0000,Non-existent to Open,2016-04-28T20:59:25.300+0000,6,Major,0,Improvement,3,Fixed
Resolved,2016-04-28T20:59:25.355+0000,Open,nielsbasjes,2016-04-25T13:21:53.432+0000,0.022267882,nielsbasjes,Patch Available,nielsbasjes,AVRO-1835,2031,55,727.4249881,0.022267882,AVRO,2016-04-25T12:49:49.487+0000,Open to Patch Available,2016-04-28T20:59:25.300+0000,6,Major,0,Improvement,3,Fixed
Resolved,2016-04-28T20:59:25.355+0000,Patch Available,nielsbasjes,2016-04-28T20:59:25.357+0000,3.317730613,nielsbasjes,Resolved,nielsbasjes,AVRO-1835,2031,55,727.4249881,3.339998495,AVRO,2016-04-25T12:49:49.487+0000,Patch Available to Resolved,2016-04-28T20:59:25.300+0000,6,Major,0,Improvement,3,Fixed
Resolved,2016-04-25T21:01:53.749+0000,,nielsbasjes,2016-04-25T09:12:07.902+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1834,332,49,730.4232706,,AVRO,2016-04-25T09:12:07.902+0000,Non-existent to Open,2016-04-25T21:01:53.712+0000,4,Major,0,Improvement,3,Fixed
Resolved,2016-04-25T21:01:53.749+0000,Open,nielsbasjes,2016-04-25T10:53:23.815+0000,0.070323067,nielsbasjes,Patch Available,nielsbasjes,AVRO-1834,332,49,730.4232706,0.070323067,AVRO,2016-04-25T09:12:07.902+0000,Open to Patch Available,2016-04-25T21:01:53.712+0000,4,Major,0,Improvement,3,Fixed
Resolved,2016-04-25T21:01:53.749+0000,Patch Available,nielsbasjes,2016-04-25T21:01:53.752+0000,0.422568715,nielsbasjes,Resolved,nielsbasjes,AVRO-1834,332,49,730.4232706,0.492891782,AVRO,2016-04-25T09:12:07.902+0000,Patch Available to Resolved,2016-04-25T21:01:53.712+0000,4,Major,0,Improvement,3,Fixed
Resolved,2016-05-24T15:14:55.515+0000,,rdblue,2016-04-21T04:55:29.014+0000,,rdblue,Open,rdblue,AVRO-1833,90,13,702.5656903,,AVRO,2016-04-21T04:55:29.014+0000,Non-existent to Open,2016-05-23T17:36:48.633+0000,7,Major,0,New Feature,6,Fixed
Resolved,2016-05-24T15:14:55.515+0000,Open,rdblue,2016-05-21T22:33:47.030+0000,30.73493074,rdblue,In Progress,rdblue,AVRO-1833,90,13,702.5656903,30.73493074,AVRO,2016-04-21T04:55:29.014+0000,Open to In Progress,2016-05-23T17:36:48.633+0000,7,Major,0,New Feature,6,Fixed
Resolved,2016-05-24T15:14:55.515+0000,In Progress,rdblue,2016-05-23T17:36:48.685+0000,1.793769155,rdblue,Resolved,rdblue,AVRO-1833,90,13,702.5656903,32.5286999,AVRO,2016-04-21T04:55:29.014+0000,In Progress to Resolved,2016-05-23T17:36:48.633+0000,7,Major,0,New Feature,6,Fixed
Resolved,2016-04-21T16:32:12.979+0000,,odidukh,2016-04-20T13:06:01.448+0000,,odidukh,Open,,AVRO-1832,637,65,735.6384627,,AVRO,2016-04-20T13:06:01.448+0000,Non-existent to Open,2016-04-20T15:52:01.041+0000,3,Major,0,Bug,2,Duplicate
Resolved,2016-04-21T16:32:12.979+0000,Open,odidukh,2016-04-20T15:52:01.157+0000,0.11527441,rdblue,Resolved,,AVRO-1832,637,65,735.6384627,0.11527441,AVRO,2016-04-20T13:06:01.448+0000,Open to Resolved,2016-04-20T15:52:01.041+0000,3,Major,0,Bug,2,Duplicate
Open,2016-04-18T21:03:57.704+0000,,zolyfarkas,2016-04-18T21:03:57.704+0000,,zolyfarkas,Open,,AVRO-1831,276,68,737.421836,,AVRO,2016-04-18T21:03:57.704+0000,Non-existent to Open,,0,Minor,0,Improvement,1,
Patch Available,2016-04-16T00:27:24.674+0000,,skliew,2016-04-15T10:57:02.362+0000,,skliew,Open,,AVRO-1830,227,57,740.8338022,,AVRO,2016-04-15T10:57:02.362+0000,Non-existent to Open,,7,Minor,0,Bug,3,
Patch Available,2016-04-16T00:27:24.674+0000,Open,skliew,2016-04-15T11:10:43.823+0000,0.00950765,skliew,Patch Available,,AVRO-1830,227,57,740.8338022,0.00950765,AVRO,2016-04-15T10:57:02.362+0000,Open to Patch Available,,7,Minor,0,Bug,3,
Resolved,2016-04-16T03:16:51.773+0000,,wsfulton,2016-04-12T19:20:01.705+0000,,wsfulton,Open,wsfulton,AVRO-1829,123,30,740.1628767,,AVRO,2016-04-12T19:20:01.705+0000,Non-existent to Open,2016-04-16T03:16:51.742+0000,2,Trivial,0,Improvement,3,Fixed
Resolved,2016-04-16T03:16:51.773+0000,Open,wsfulton,2016-04-16T03:16:51.782+0000,3.33113515,thiru_mg,Resolved,wsfulton,AVRO-1829,123,30,740.1628767,3.33113515,AVRO,2016-04-12T19:20:01.705+0000,Open to Resolved,2016-04-16T03:16:51.742+0000,2,Trivial,0,Improvement,3,Fixed
Resolved,2016-05-02T15:36:39.432+0000,,nielsbasjes,2016-04-12T09:02:57.064+0000,,nielsbasjes,Open,nielsbasjes,AVRO-1828,1047,21,723.6491307,,AVRO,2016-04-12T09:02:57.064+0000,Non-existent to Open,2016-05-02T15:36:39.393+0000,11,Major,0,Improvement,3,Fixed
Resolved,2016-05-02T15:36:39.432+0000,Open,nielsbasjes,2016-04-28T23:00:59.965+0000,16.58197802,nielsbasjes,Patch Available,nielsbasjes,AVRO-1828,1047,21,723.6491307,16.58197802,AVRO,2016-04-12T09:02:57.064+0000,Open to Patch Available,2016-05-02T15:36:39.393+0000,11,Major,0,Improvement,3,Fixed
Resolved,2016-05-02T15:36:39.432+0000,Patch Available,nielsbasjes,2016-05-02T13:47:57.110+0000,3.615939178,nielsbasjes,Open,nielsbasjes,AVRO-1828,1047,21,723.6491307,20.1979172,AVRO,2016-04-12T09:02:57.064+0000,Patch Available to Open,2016-05-02T15:36:39.393+0000,11,Major,0,Improvement,3,Fixed
Resolved,2016-05-02T15:36:39.432+0000,Open,nielsbasjes,2016-05-02T13:51:14.752+0000,0.002287523,nielsbasjes,Patch Available,nielsbasjes,AVRO-1828,1047,21,723.6491307,20.20020472,AVRO,2016-04-12T09:02:57.064+0000,Open to Patch Available,2016-05-02T15:36:39.393+0000,11,Major,0,Improvement,3,Fixed
Resolved,2016-05-02T15:36:39.432+0000,Patch Available,nielsbasjes,2016-05-02T15:36:39.434+0000,0.073202338,nielsbasjes,Resolved,nielsbasjes,AVRO-1828,1047,21,723.6491307,20.27340706,AVRO,2016-04-12T09:02:57.064+0000,Patch Available to Resolved,2016-05-02T15:36:39.393+0000,11,Major,0,Improvement,3,Fixed
Patch Available,2017-11-07T11:23:56.805+0000,,jakub_kahovec,2016-04-11T14:47:15.913+0000,,jakub_kahovec,Open,fuka,AVRO-1827,1145,67,189.5147233,,AVRO,2016-04-11T14:47:15.913+0000,Non-existent to Open,,13,Major,2,Improvement,7,
Patch Available,2017-11-07T11:23:56.805+0000,Open,jakub_kahovec,2016-04-11T14:48:12.128+0000,0.000650637,jakub_kahovec,Patch Available,fuka,AVRO-1827,1145,67,189.5147233,0.000650637,AVRO,2016-04-11T14:47:15.913+0000,Open to Patch Available,,13,Major,2,Improvement,7,
Patch Available,2017-11-07T11:23:56.805+0000,Patch Available,jakub_kahovec,2016-04-11T14:48:36.383+0000,0.000280729,jakub_kahovec,Open,fuka,AVRO-1827,1145,67,189.5147233,0.000931366,AVRO,2016-04-11T14:47:15.913+0000,Patch Available to Open,,13,Major,2,Improvement,7,
Patch Available,2017-11-07T11:23:56.805+0000,Open,jakub_kahovec,2017-10-18T18:50:12.240+0000,555.1677761,cutting,Patch Available,fuka,AVRO-1827,1145,67,189.5147233,555.1687075,AVRO,2016-04-11T14:47:15.913+0000,Open to Patch Available,,13,Major,2,Improvement,7,
