created,full_resolution_time,from_last_update,from_create_to_update,issue_type,priority,description_length,summary_length,watch_count,comment_count,reporter_mean_FRT,reporter_mean_FLU,reporter_mean_FCTU,reporter,key,num_of_trans,classes_by_frt,classes_by_flu,classes_by_fctu,assignee_mean_FRT,assignee_mean_FLU,assignee_mean_FCTU
2014-09-03T13:14:16.446+0000,0.0,0.0,0.0,2,4,150.0,16,1,0,26527050.248000003,18074610.205000002,22231968.7495,sslavic,AVRO-1578,1,0,0,0,0.0,0.0,0.0
2014-09-03T11:45:16.856+0000,0.0,0.0,44326214.545,6,4,483.0,45,3,4,26527050.248000003,18074610.205000002,22231968.7495,sslavic,AVRO-1577,2,0,0,4,0.0,0.0,0.0
2014-09-03T09:35:02.483+0000,26527050.248000003,18074610.205000002,44601660.453,6,2,136.0,45,4,6,26527050.248000003,18074610.205000002,22231968.7495,sslavic,AVRO-1576,4,4,4,4,26527050.248000003,18074610.205000002,44601660.453
2014-09-02T22:22:20.750+0000,86452575.061,23.245,86452598.30600001,6,0,1760.0,84,2,4,44419655.94171429,4103233.4420000007,31349754.21666667,zolyfarkas,AVRO-1575,2,4,0,4,0.0,0.0,0.0
2014-08-29T14:27:42.292+0000,93745799.603,0.057,93745799.66000001,2,0,413.0,29,5,7,44419655.94171429,4103233.4420000007,31349754.21666667,zolyfarkas,AVRO-1574,3,4,0,4,93745799.603,0.057,93745799.66000001
2014-08-28T14:49:12.248+0000,11408356.387,33692857.92,45101214.307000004,6,4,505.0,44,5,7,11408356.387,33692857.92,17190859.087666668,trex58,AVRO-1573,4,4,4,4,2910981.5117777777,20682507.644296292,25784592.404928565
2014-08-25T20:06:05.486+0000,42492687.124000005,2848700.6010000003,45341387.725,6,4,294.0,32,5,6,18083932.819000002,1998957.9590000005,13353550.0355,bw123,AVRO-1572,4,4,3,4,7962399.690125001,8795246.997624999,16757646.687749999
2014-08-23T17:55:31.421+0000,0.0,0.0,81264760.94600001,6,4,585.0,35,6,6,16005966.9448,121413.84160000001,38788657.9525,sachingoyal,AVRO-1571,1,0,0,4,0.0,0.0,0.0
2014-08-22T04:28:55.075+0000,0.0,0.0,84489854.33,6,4,690.0,67,1,0,16005966.9448,121413.84160000001,38788657.9525,sachingoyal,AVRO-1570,1,0,0,4,0.0,0.0,0.0
2014-08-22T04:25:10.264+0000,0.0,0.0,84490079.15,6,4,672.0,45,3,6,16005966.9448,121413.84160000001,38788657.9525,sachingoyal,AVRO-1569,1,0,0,4,0.0,0.0,0.0
2014-08-22T02:01:19.283+0000,0.0,0.0,84498709.78400001,2,4,648.0,52,5,15,16005966.9448,121413.84160000001,38788657.9525,sachingoyal,AVRO-1568,1,0,0,4,0.0,0.0,0.0
2014-08-21T14:24:32.649+0000,0.0,0.0,6471362.956,6,8,1498.0,39,4,8,11408356.387,33692857.92,17190859.087666668,trex58,AVRO-1567,1,0,0,4,0.0,0.0,0.0
2014-08-12T19:26:54.571+0000,0.0,0.0,12767.059000000001,2,2,350.0,74,3,4,0.0,0.0,32170693.5925,hji,AVRO-1566,1,0,0,0,0.0,0.0,0.0
2014-08-11T22:08:50.166+0000,42384078.938,0.034,42384078.972,6,4,40.0,58,2,1,19809104.719333336,11826957.604999999,19860421.844142858,virtuald,AVRO-1565,2,4,0,4,7962399.690125001,8795246.997624999,16757646.687749999
2014-08-08T09:22:20.171+0000,9539707.593,37309107.386,46848814.979,6,4,2014.0,78,4,5,6383231.636,20725101.997,27108333.633,pershyn,AVRO-1564,4,4,4,4,6383231.636,20725101.997,27108333.633
2014-08-08T06:55:40.902+0000,0.0,0.0,0.0,3,4,124.0,73,1,0,0.0,0.0,0.0,mycat,AVRO-1563,1,0,0,0,0.0,0.0,0.0
2014-08-07T04:10:41.245+0000,0.0,0.0,47241781.366000004,6,4,4455.0,48,4,9,16005966.9448,121413.84160000001,38788657.9525,sachingoyal,AVRO-1562,2,0,0,4,0.0,0.0,0.0
2014-08-07T03:00:36.523+0000,0.0,0.0,43951080.165,6,6,1047.0,61,3,6,19809104.719333336,11826957.604999999,19860421.844142858,virtuald,AVRO-1561,1,0,0,4,0.0,0.0,0.0
2014-08-06T23:23:41.373+0000,44123413.578,2847730.4990000003,46971144.077,6,2,414.0,50,4,5,44123413.578,2847730.4990000003,46971144.077,ujjwal.wadhawan,AVRO-1560,3,4,3,4,0.0,0.0,0.0
2014-08-01T21:39:19.697+0000,0.0,0.0,0.0,6,4,324.0,38,1,0,19809104.719333336,11826957.604999999,19860421.844142858,virtuald,AVRO-1558,1,0,0,0,0.0,0.0,0.0
2014-07-31T13:47:51.777+0000,0.0,0.0,107749.68000000001,2,4,282.0,32,2,5,0.0,0.0,107749.68000000001,evgenyr,AVRO-1557,1,0,0,1,0.0,0.0,0.0
2014-07-30T13:37:04.010+0000,0.0,0.0,94626392.045,6,4,489.0,68,1,2,463788.201,47155235.575,71122707.9105,dk-apache,AVRO-1556,2,0,0,4,63756161.28525001,38704345.936,100893684.186
2014-07-30T11:25:39.729+0000,463788.201,47155235.575,47619023.776,2,2,110.0,28,2,16,463788.201,47155235.575,71122707.9105,dk-apache,AVRO-1555,4,2,4,4,63756161.28525001,38704345.936,100893684.186
2014-07-28T16:01:21.791+0000,67487392.678,1.729,67487394.407,6,4,1680.0,65,10,25,16005966.9448,121413.84160000001,38788657.9525,sachingoyal,AVRO-1554,3,4,0,4,0.0,0.0,0.0
2014-07-28T14:58:55.429+0000,78711.924,47700318.478,47779030.402,6,4,37.0,42,5,7,4784508.651615385,17691604.361807697,30132208.576531243,tomwhite,AVRO-1553,4,0,4,4,2910981.5117777777,20682507.644296292,25784592.404928565
2014-07-25T13:49:36.236+0000,0.0,0.0,5394.242,2,4,274.0,43,1,3,5245497.457,42848673.220000006,24049782.4595,keegan,AVRO-1552,1,0,0,0,0.0,0.0,0.0
2014-07-24T23:26:34.591+0000,5245497.457,42848673.220000006,48094170.677,2,4,147.0,54,4,13,5245497.457,42848673.220000006,24049782.4595,keegan,AVRO-1551,10,4,4,4,5245497.457,42848673.220000006,48094170.677
2014-07-23T22:18:12.698+0000,27222031.547000002,20962623.727,48184655.274000004,2,2,194.0,33,2,4,27222031.547000002,20962623.727,48184655.274000004,tfriedr,AVRO-1550,4,4,4,4,27222031.547000002,20962623.727,48184655.274000004
2014-07-22T21:32:26.005+0000,0.0,0.0,0.0,6,2,1738.0,57,1,0,0.0,0.0,0.0,jimux,AVRO-1549,1,0,0,0,0.0,0.0,0.0
2014-07-22T17:38:00.296+0000,0.0,0.0,77525.28300000001,6,4,7024.0,37,2,4,11028260.025,4916964.788000001,15526692.297,jpivarski,AVRO-1548,1,0,0,0,0.0,0.0,0.0
2014-07-18T23:22:49.522+0000,0.0,0.0,80939593.23400001,3,2,1222.0,19,2,2,21233.449,10540386.38,34020944.29733334,lewismc,AVRO-1547,1,0,0,4,21233.449,10540386.38,34020944.29733334
2014-07-17T21:43:06.778+0000,77522.115,522066.938,599589.0530000001,6,2,1169.0,43,3,7,77522.115,522066.938,599589.0530000001,b4hand,AVRO-1546,4,0,2,2,77522.115,522066.938,599589.0530000001
2014-07-15T16:07:02.870+0000,13417266.120000001,35480872.731,48898138.851,6,4,496.0,80,5,10,19809104.719333336,11826957.604999999,19860421.844142858,virtuald,AVRO-1545,4,4,4,4,13417266.120000001,35480872.731,48898138.851
2014-07-12T15:47:44.919+0000,2002906.5880000002,47155582.945,49158489.533,6,4,398.0,73,6,10,4179867.0045000003,63020564.3945,64350412.214999996,matterhayes,AVRO-1544,4,3,4,4,2002906.5880000002,47155582.945,53904431.69
2014-07-12T01:07:24.384+0000,0.0,0.0,0.0,6,4,784.0,53,1,0,0.0,0.0,39021455.83433334,wgs_smiddleditch,AVRO-1543,1,0,0,0,0.0,0.0,0.0
2014-07-12T01:01:49.378+0000,0.0,0.0,117064367.503,2,0,298.0,13,5,3,0.0,0.0,39021455.83433334,wgs_smiddleditch,AVRO-1542,1,0,0,4,0.0,0.0,0.0
2014-07-12T00:56:38.604+0000,0.0,0.0,0.0,6,0,1181.0,59,2,0,0.0,0.0,39021455.83433334,wgs_smiddleditch,AVRO-1541,1,0,0,0,0.0,0.0,0.0
2014-07-11T08:12:09.692+0000,382893.23600000003,783761.28,1166654.516,6,8,66.0,27,2,3,821572.1404696972,7208731.155333335,7910457.457835821,thiru_mg,AVRO-1540,4,1,2,3,1744751.667813954,6945866.40216279,8791528.65577528
2014-07-07T16:15:48.109+0000,14109653.853,35479165.0,49588818.853,2,0,239.0,40,4,8,7097711.1235,18341519.058,16983908.764,aj987,AVRO-1539,3,4,4,4,14109653.853,35479165.0,49588818.853
2014-07-07T14:14:06.015+0000,0.0,0.0,120.84,6,4,3093.0,33,1,0,0.0,0.0,120.84,platon-vai,AVRO-1538,1,0,0,0,0.0,0.0,0.0
2014-07-02T15:06:11.465+0000,16751171.344,39329950.104,56081121.44800001,2,4,1041.0,59,7,35,8636398.869142856,12427500.374928573,19659639.294466663,martinkl,AVRO-1537,4,4,4,4,2910981.5117777777,20682507.644296292,25784592.404928565
2014-07-02T08:44:30.390+0000,109085.974,1833222.4400000002,1942308.414,2,4,219.0,35,4,5,8636398.869142856,12427500.374928573,19659639.294466663,martinkl,AVRO-1536,4,1,3,3,7962399.690125001,8795246.997624999,16757646.687749999
2014-06-30T22:16:42.479+0000,82976.81700000001,1983393.6570000001,2066370.4740000002,2,4,257.0,32,3,5,4143034.3095987677,9404344.206475306,18501158.83666667,cutting,AVRO-1535,4,0,3,3,2619591.0243381313,9637790.732330939,13414836.621671282
2014-06-29T13:24:15.130+0000,757329.748,0.063,757329.8110000001,3,4,553.0,33,2,1,757329.748,0.063,757329.8110000001,totto90,AVRO-1534,2,2,0,2,0.0,0.0,0.0
2014-06-27T18:20:19.813+0000,518523.901,1821232.84,2339756.741,3,4,227.0,42,5,12,4143034.3095987677,9404344.206475306,18501158.83666667,cutting,AVRO-1533,4,2,3,3,2619591.0243381313,9637790.732330939,13414836.621671282
2014-06-24T06:58:20.844+0000,0.0,0.0,1745823.9090000002,6,4,1115.0,48,2,5,0.0,0.0,1745823.9090000002,oreissig,AVRO-1532,1,0,0,3,0.0,0.0,0.0
2014-06-23T20:19:56.668+0000,12750399.233000001,0.037000000000000005,12750399.270000001,6,4,763.0,47,2,2,12750399.233000001,0.037000000000000005,12750399.270000001,youarehow,AVRO-1531,2,4,0,4,0.0,0.0,0.0
2014-06-23T19:54:27.474+0000,607021.081,39656138.434,40263159.515,6,4,292.0,87,3,4,7773731.501250002,12363271.810999999,16135718.843799999,brocknoland,AVRO-1530,2,2,4,4,0.0,0.0,0.0
2014-06-20T15:16:39.865+0000,0.0,0.0,37473822.981,6,4,381.0,33,2,5,0.0,0.0,37473822.981,manuel.godbert,AVRO-1529,1,0,0,4,0.0,0.0,0.0
2014-06-16T19:38:26.028+0000,0.0,0.0,64328620.126,6,0,285.0,64,4,5,0.0,0.0,32170693.5925,hji,AVRO-1528,1,0,0,4,0.0,0.0,0.0
2014-06-16T13:47:57.162+0000,0.0,0.0,98427384.89,2,2,62.0,33,1,0,0.0,0.0,98427384.89,eustache,AVRO-1527,2,0,0,4,0.0,0.0,0.0
2014-06-13T01:27:15.505+0000,0.0,0.0,0.0,3,4,77.0,59,1,0,7159058.675000001,4920813.66,6039936.1675,robertchu,AVRO-1526,1,0,0,0,4140634.736375,6554083.141375001,18442667.7663
2014-06-11T15:07:38.787+0000,64185.816000000006,3669533.2270000004,3733719.043,6,4,417.0,49,5,7,4784508.651615385,17691604.361807697,30132208.576531243,tomwhite,AVRO-1525,4,0,3,3,2910981.5117777777,20682507.644296292,25784592.404928565
2014-06-06T22:23:49.760+0000,0.0,0.0,163685.771,2,2,373.0,60,2,1,19809104.719333336,11826957.604999999,19860421.844142858,virtuald,AVRO-1524,1,0,0,1,0.0,0.0,0.0
2014-06-03T23:37:04.968+0000,0.0,0.0,99515260.79300001,6,2,382.0,59,1,1,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1523,2,0,0,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-05-30T21:36:17.544+0000,603507.883,4143686.85,4747194.733,6,4,646.0,59,5,5,1817984.597,4448038.7655,6266023.362500001,stevenwillis,AVRO-1522,4,2,3,4,603507.883,4143686.85,4747194.733
2014-05-30T18:30:00.586+0000,0.0,0.0,52596335.917,6,4,994.0,53,1,0,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1521,1,0,0,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-05-29T00:26:30.308+0000,0.0,0.0,5228675.638,6,4,225.0,54,2,1,30818044.076,2166381.079,19106550.3965,roehrss,AVRO-1520,2,0,0,4,0.0,0.0,0.0
2014-05-26T13:42:31.926+0000,0.0,0.0,0.0,2,2,191.0,44,1,0,0.0,0.0,0.0,james@breachintelligence.com,AVRO-1519,1,0,0,0,0.0,0.0,0.0
2014-05-23T21:09:45.145+0000,0.0,0.0,100474521.753,2,4,1211.0,73,3,2,0.0,0.0,100474521.753,ScottReynolds,AVRO-1518,2,0,0,4,0.0,0.0,100474521.753
2014-05-23T16:02:30.308+0000,0.0,0.0,100492968.765,6,4,1081.0,64,1,3,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1517,4,0,0,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-05-23T12:29:33.619+0000,91117341.228,0.044000000000000004,91117341.272,1,4,1737.0,39,4,4,8636398.869142856,12427500.374928573,19659639.294466663,martinkl,AVRO-1516,3,4,0,4,0.0,0.0,0.0
2014-05-23T12:23:15.718+0000,0.0,0.0,0.0,1,4,479.0,33,2,0,8636398.869142856,12427500.374928573,19659639.294466663,martinkl,AVRO-1515,1,0,0,0,0.0,0.0,0.0
2014-05-22T22:42:52.917+0000,0.0,0.0,53272359.898,2,2,821.0,30,2,2,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1514,3,0,0,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-05-22T20:46:33.889+0000,1723289.841,3718094.7800000003,5441384.621,2,0,114.0,38,6,7,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1513,5,3,3,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-05-20T14:08:06.982+0000,720719.694,4917375.511,5638095.205,6,4,1311.0,41,6,7,720719.694,4917375.511,5638095.205,will_gorman,AVRO-1512,4,2,4,4,2619591.0243381313,9637790.732330939,13414836.621671282
2014-05-15T15:11:37.068+0000,0.0,0.0,47.803000000000004,2,2,375.0,46,3,0,26674389.710333332,18024843.23716667,30724456.223555557,saden1,AVRO-1511,1,0,0,0,2619591.0243381313,9637790.732330939,13414836.621671282
2014-05-15T04:19:06.643+0000,756264.064,0.027000000000000003,756264.091,6,4,2353.0,65,2,1,756264.064,0.027000000000000003,756264.091,ananthka,AVRO-1510,2,2,0,2,0.0,0.0,0.0
2014-05-13T00:02:35.610+0000,243.63500000000002,0.030000000000000002,243.66500000000002,6,4,46.0,62,1,1,2677933.0585000003,509434.351,3187367.4095,sandyr,AVRO-1509,2,0,0,0,0.0,0.0,0.0
2014-05-12T23:04:27.776+0000,0.0,0.0,0.0,6,4,304.0,27,1,0,0.0,0.0,0.0,vchekan,AVRO-1508,1,0,0,0,0.0,0.0,0.0
2014-05-12T08:46:34.047+0000,0.0,0.0,0.0,6,4,185.0,30,1,0,0.0,0.0,23804419.006,nivance,AVRO-1507,1,0,0,0,0.0,0.0,0.0
2014-05-12T03:21:15.110+0000,195151.659,3441518.3340000003,3636669.9930000002,6,4,1652.0,51,2,4,888572.7615,2411606.595,31012003.555000003,deepujain,AVRO-1506,2,1,3,3,0.0,0.0,0.0
2014-05-08T10:52:37.229+0000,0.0,0.0,101807589.39,3,2,1465.0,52,2,5,0.0,0.0,101807589.39,woopi,AVRO-1505,1,0,0,4,0.0,0.0,0.0
2014-05-06T23:09:25.382+0000,0.0,0.0,24283313.184,2,4,374.0,41,4,9,0.0,0.0,24283313.184,smoy,AVRO-1504,2,0,0,4,0.0,0.0,0.0
2014-05-06T17:40:01.337+0000,0.0,0.0,3575882.7010000004,6,4,49.0,35,3,1,0.0,0.0,3575882.7010000004,nongli,AVRO-1503,1,0,0,3,0.0,0.0,0.0
2014-05-04T18:29:24.471+0000,13144435.752,77904323.77700001,91048759.529,3,4,495.0,42,18,30,8053902.118544116,10364971.467338236,23151971.605101004,hammer,AVRO-1502,4,4,4,4,2619591.0243381313,9637790.732330939,13414836.621671282
2014-05-01T21:27:42.077+0000,5557351.328000001,0.039,5557351.367000001,2,4,120.0,46,3,4,8053902.118544116,10364971.467338236,23151971.605101004,hammer,AVRO-1501,2,4,0,4,4140634.736375,6554083.141375001,18442667.7663
2014-04-30T13:38:41.381+0000,3226755.679,4141096.6080000005,7367852.2870000005,6,4,3047.0,87,5,13,6383231.636,20725101.997,27108333.633,pershyn,AVRO-1500,4,3,3,4,6383231.636,20725101.997,27108333.633
2014-04-24T15:39:16.096+0000,6046665.754000001,1832352.4640000002,7879018.218,6,4,2838.0,52,5,10,6046665.754000001,1832352.4640000002,7879018.218,hqmq,AVRO-1499,4,4,3,4,7962399.690125001,8795246.997624999,16757646.687749999
2014-04-22T13:53:48.005+0000,7280983.175000001,777166.986,8058150.161,6,4,305.0,78,4,5,7280983.175000001,777166.986,8058150.161,christophermann,AVRO-1498,4,4,2,4,7280983.175000001,777166.986,8058150.161
2014-04-17T20:35:06.511+0000,35086948.292,79889432.315,114976380.60700001,3,4,278.0,31,10,29,4141635.691906251,32675462.872500002,33551256.10580556,rdblue,AVRO-1497,3,4,4,4,7727131.153650001,25188943.794550005,32368931.25045238
2014-04-17T15:19:00.785+0000,0.0,0.0,39.526,6,4,201.0,28,2,0,7678971.0385,7941573.053500001,34022138.10058334,ramanasv,AVRO-1496,1,0,0,0,1744751.667813954,6945866.40216279,8791528.65577528
2014-04-11T11:00:21.240+0000,0.0,0.0,179.93800000000002,2,0,115.0,58,1,1,0.0,0.0,179.93800000000002,saxorut,AVRO-1495,3,0,0,0,0.0,0.0,0.0
2014-04-09T15:01:04.747+0000,0.0,0.0,0.0,6,4,392.0,75,1,0,0.0,0.0,0.0,jon.hogins,AVRO-1494,1,0,0,0,0.0,0.0,0.0
2014-04-06T03:49:36.265+0000,59351057.480000004,30594883.444000002,89945940.92400001,6,4,1540.0,34,6,10,59351057.480000004,30594883.444000002,89945940.92400001,serkan_tas,AVRO-1493,2,4,4,4,59351057.480000004,30594883.444000002,89945940.92400001
2014-04-04T13:54:18.154+0000,19687653.875,0.048,19687653.923,2,2,662.0,39,2,2,4783661.782,4506749.500666668,9290411.282666666,gabriel.reid,AVRO-1492,3,4,0,4,0.0,0.0,0.0
2014-04-01T20:46:52.656+0000,40576529.937,17376815.145,57953345.082,6,4,250.0,51,5,5,40576529.937,17376815.145,57953345.082,aausch,AVRO-1491,4,4,4,4,63756161.28525001,38704345.936,100893684.186
2014-03-31T18:29:26.114+0000,0.0,0.0,1210.431,6,4,2995.0,62,2,1,0.0,0.0,1210.431,johansu,AVRO-1490,1,0,0,0,0.0,0.0,0.0
2014-03-30T14:44:56.360+0000,18228768.928,39919102.389000006,58147871.317,6,8,5587.0,34,5,6,18228768.928,39919102.389000006,58147871.317,ricardoarguello,AVRO-1489,4,4,4,4,18228768.928,39919102.389000006,58147871.317
2014-03-26T21:14:09.888+0000,0.0,0.0,113.22900000000001,6,4,663.0,55,1,0,0.0,0.0,113.22900000000001,benmwebb,AVRO-1488,1,0,0,0,0.0,0.0,0.0
2014-03-25T15:36:01.978+0000,0.0,0.0,29199934.385,6,6,1173.0,91,2,1,310523.35500000004,10122858.284,19816658.012000002,minaguib,AVRO-1487,1,0,0,4,0.0,0.0,0.0
2014-03-24T22:32:20.832+0000,0.0,0.0,67265.50200000001,6,4,3006.0,84,1,0,0.0,0.0,67265.50200000001,chrisdursoorg,AVRO-1486,1,0,0,0,0.0,0.0,0.0
2014-03-19T06:17:21.219+0000,105350886.106,0.05,105350886.156,6,4,511.0,97,8,14,13345962.778266668,5041660.064933333,18912935.398,busbey,AVRO-1485,3,4,0,4,32547928.799999997,5208730.452555556,27347211.681
2014-03-14T20:30:25.529+0000,0.0,0.0,81368651.40200001,6,2,61.0,40,2,3,0.0,0.0,27232444.588000003,nigell,AVRO-1484,2,0,0,4,0.0,0.0,0.0
2014-03-14T18:34:40.536+0000,0.0,0.0,5128.029,6,2,392.0,71,2,4,0.0,0.0,27232444.588000003,nigell,AVRO-1483,2,0,0,0,0.0,0.0,0.0
2014-03-14T17:30:59.922+0000,7861.769,11406855.849000001,11414717.618,2,4,789.0,44,4,5,4143034.3095987677,9404344.206475306,18501158.83666667,cutting,AVRO-1482,3,0,4,4,2619591.0243381313,9637790.732330939,13414836.621671282
2014-03-13T21:10:14.205+0000,0.0,0.0,323554.33300000004,2,2,488.0,76,1,3,0.0,0.0,27232444.588000003,nigell,AVRO-1481,4,0,0,1,0.0,0.0,0.0
2014-03-10T20:06:20.776+0000,0.0,0.0,108580021.73900001,2,2,724.0,60,2,1,0.0,0.0,108580021.73900001,will_sargent,AVRO-1480,1,0,0,4,0.0,0.0,0.0
2014-03-08T03:43:52.043+0000,0.0,0.0,478391.91400000005,2,0,472.0,18,2,1,0.0,0.0,478391.91400000005,Zsosn,AVRO-1479,1,0,0,2,0.0,0.0,0.0
2014-03-07T23:24:26.119+0000,0.0,0.0,416187.14200000005,6,4,490.0,55,3,3,350509.069,15372404.621000001,8069550.416000001,gjbaxter@mac.com,AVRO-1478,1,0,0,1,0.0,0.0,0.0
2014-03-07T18:30:02.211+0000,509020.56500000006,11591.964,520612.52900000004,2,4,208.0,66,3,9,450171.85325000004,8015410.66825,6772466.017200001,eljefe6a,AVRO-1477,2,2,0,2,450171.85325000004,8015410.66825,8465582.5215
2014-03-07T01:07:57.171+0000,7159058.675000001,4920813.66,12079872.335,2,2,525.0,60,8,12,7159058.675000001,4920813.66,6039936.1675,robertchu,AVRO-1476,3,4,4,4,7159058.675000001,4920813.66,12079872.335
2014-03-05T19:27:04.733+0000,0.0,0.0,171807.44400000002,6,4,2127.0,73,2,1,0.0,0.0,171807.44400000002,cresny,AVRO-1475,1,0,0,1,0.0,0.0,0.0
2014-03-03T19:27:21.835+0000,10190006.265,40872911.473000005,51062917.738000005,6,4,1229.0,88,4,10,7678971.0385,7941573.053500001,34022138.10058334,ramanasv,AVRO-1474,3,4,4,4,1744751.667813954,6945866.40216279,8791528.65577528
2014-03-02T23:05:17.073+0000,934260.16,11497194.698,12431454.858000001,6,4,806.0,61,5,4,4783661.782,4506749.500666668,9290411.282666666,gabriel.reid,AVRO-1473,4,3,4,4,908060.32825,6221195.826250001,7129256.1545
2014-03-02T17:41:25.154+0000,951785.5360000001,11499100.634000001,12450886.17,2,2,871.0,49,4,3,951785.5360000001,11499100.634000001,12450886.17,msknapp84,AVRO-1472,3,3,4,4,2619591.0243381313,9637790.732330939,13414836.621671282
2014-03-01T18:51:38.973+0000,1125650.618,11407423.738,12533074.356,2,2,400.0,95,4,6,1125650.618,11407423.738,12533074.356,eumust,AVRO-1471,3,3,4,4,1125650.618,11407423.738,12533074.356
2014-02-27T23:00:45.558+0000,8974067.816,3716857.6380000003,12690925.454,6,4,679.0,32,5,13,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1470,7,4,3,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-02-27T19:27:43.407+0000,0.0,0.0,158.229,3,4,1392.0,37,6,1,4141635.691906251,32675462.872500002,33551256.10580556,rdblue,AVRO-1469,1,0,0,0,0.0,0.0,0.0
2014-02-27T17:35:08.925+0000,0.0,0.0,12808548.569,3,4,913.0,41,10,2,4143034.3095987677,9404344.206475306,18501158.83666667,cutting,AVRO-1468,1,0,0,4,0.0,0.0,0.0
2014-02-26T17:46:49.209+0000,0.0,0.0,60634122.353,6,4,4594.0,45,2,6,11028260.025,4916964.788000001,15526692.297,jpivarski,AVRO-1467,1,0,0,4,0.0,0.0,0.0
2014-02-25T17:49:42.625+0000,0.0,0.0,1396434.115,6,4,214.0,97,2,1,3964.795,44040419.289000005,22720409.099500004,jfolson,AVRO-1466,1,0,0,3,0.0,0.0,0.0
2014-02-24T17:03:48.673+0000,1481757.766,11489789.031000001,12971546.797,6,2,534.0,57,4,4,4783661.782,4506749.500666668,9290411.282666666,gabriel.reid,AVRO-1465,4,3,4,4,908060.32825,6221195.826250001,7129256.1545
2014-02-24T04:08:52.857+0000,0.0,0.0,0.0,0,4,,37,2,0,8053902.118544116,10364971.467338236,23151971.605101004,hammer,AVRO-1464,1,0,0,0,0.0,0.0,0.0
2014-02-21T02:35:39.977+0000,0.0,0.0,108404054.35200001,6,2,481.0,64,1,1,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1463,2,0,0,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-02-20T20:38:17.654+0000,9587012.186,3717270.2380000004,13304282.424,6,2,351.0,67,6,9,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1462,5,4,3,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-02-20T20:20:20.070+0000,0.0,0.0,71937128.109,0,2,157.0,27,3,4,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1461,1,0,0,4,0.0,0.0,0.0
2014-02-20T20:19:03.831+0000,0.0,0.0,108426676.69500001,2,2,741.0,78,3,8,6761456.614333334,3717407.5520000006,62608137.70280001,jkarp,AVRO-1460,2,0,0,4,22037886.015250005,6456654.1165000005,63668581.6947
2014-02-15T21:19:06.200+0000,2244305.5020000003,11489531.25,13733836.752,6,4,275.0,50,6,9,2244305.5020000003,11489531.25,13733836.752,fluke777,AVRO-1459,4,3,4,4,2244305.5020000003,11489531.25,13733836.752
2014-02-15T20:00:38.838+0000,1089849.7850000001,12648691.14,13738540.925,6,8,116.0,61,6,7,4784508.651615385,17691604.361807697,30132208.576531243,tomwhite,AVRO-1458,4,3,4,4,2910981.5117777777,20682507.644296292,25784592.404928565
2014-02-12T20:50:06.500+0000,9074199.811,4920575.182,13994774.993,6,4,363.0,61,6,8,9074199.811,4920575.182,13994774.993,gw4722,AVRO-1457,4,4,4,4,5052300.6975714285,3653302.8665714297,8705603.564142859
2014-02-12T18:16:54.531+0000,3964.795,44040419.289000005,44044384.08400001,6,4,892.0,101,4,5,3964.795,44040419.289000005,22720409.099500004,jfolson,AVRO-1456,2,0,4,4,0.0,0.0,0.0
2014-02-12T11:53:22.928+0000,1654410.3960000002,39489782.102000006,41144192.498,6,4,195.0,62,5,11,4784508.651615385,17691604.361807697,30132208.576531243,tomwhite,AVRO-1455,4,3,4,4,2910981.5117777777,20682507.644296292,25784592.404928565
2014-02-07T22:41:20.908+0000,2059168.7330000002,12360921.077000001,14420089.81,6,4,437.0,58,4,11,2059168.7330000002,12360921.077000001,14420089.81,piccolbo,AVRO-1454,4,3,4,4,2619591.0243381313,9637790.732330939,13414836.621671282
2014-02-07T06:24:12.908+0000,44510843.681,0.20900000000000002,44510843.89,2,4,1988.0,54,8,5,44510843.681,0.20900000000000002,44510843.89,aash,AVRO-1453,3,4,0,4,0.0,0.0,0.0
2014-02-03T18:50:11.784+0000,0.0,0.0,28628.388000000003,6,4,989.0,60,2,2,0.0,0.0,28628.388000000003,jelical,AVRO-1452,1,0,0,0,0.0,0.0,0.0
2014-02-03T13:15:03.470+0000,0.0,0.0,1457996.797,6,4,1424.0,92,2,2,0.0,0.0,758370.846,sudhirranjan,AVRO-1451,1,0,0,3,0.0,0.0,0.0
2014-01-29T19:51:20.029+0000,0.0,0.0,0.0,6,4,210.0,57,1,0,450171.85325000004,8015410.66825,6772466.017200001,eljefe6a,AVRO-1450,1,0,0,0,0.0,0.0,0.0
